Customer_ID,Policy_ID,Coverage_Type,Purchase_Date,Cover_Start_Date,Cover_End_Date,Period_of_Cover,LOB,Broker,Claim_ID,Claim_Status,Claim_Date,Claim_Closed_Date,Claim_Cost,Claim_Description
90cc23f7d74c80c4abe591ec86e15df3,470,Comprehensive,31-05-2022,25-07-2022,25-07-2023,365,Private_Motor,Athena_Lite,470,Pending,08-03-2023,,5407.819457,Rear-end collision on the highway.
80f18553a412b74f18e5d0c55b941314,471,TPO,02-04-2021,26-03-2022,26-03-2023,365,Private_Motor,Athena_Lite,471,Pending,04-05-2022,,4362.455838,Minor fender bender on a busy street.
16e7c960da787af94aad389bfbbee62d,472,Comprehensive,13-03-2021,16-09-2021,16-09-2022,365,Private_Motor,Athena_Lite,472,Closed,15-04-2022,04-05-2022,4190.362103,Vehicle collision at an intersection.
28e95cf6dfd568305f12998c65614927,473,TPO,21-08-2021,02-09-2021,02-09-2022,365,Private_Motor,Athena_Lite,473,Pending,04-12-2021,,1607.420837,Minor fender bender on a busy street.
9906d93d078fb5b9866fd0ae7fe24a19,474,TPFT,24-11-2020,13-09-2021,13-09-2022,365,Private_Motor,Athena_Gold,474,Live,,,2557.902687,Stolen vehicle recovered with significant damage.
c18ccb6c516f203b3bdebb8e79af1471,475,TPO,02-09-2021,25-05-2022,25-05-2023,365,Private_Motor,Athena_Family,475,Closed,12-05-2023,07-06-2023,9182.955284,Vehicle collision at an intersection.
6cfa713fbc76fc689df1a7b77c235cba,476,TPFT,10-02-2022,28-01-2023,28-01-2024,365,Private_Motor,Athena_Lite,476,Live,,,1755.443396,Minor fender bender on a busy street.
41b0c45f8b672ce6abc8d9fcc7e1b7fa,477,TPO,18-04-2022,09-05-2022,09-05-2023,365,Private_Motor,Athena_Lite,477,Live,,,3843.872394,Stolen vehicle recovered with significant damage.
565def7fb16f424f7ab7ec21c336bc0b,478,Comprehensive,04-02-2021,20-03-2021,20-03-2022,365,Private_Motor,Athena_Lite,478,Live,,,6690.090265,Hit and run incident in a parking lot.
a4a7ca1c5e8f707090b060ac9f1a0c8a,479,TPO,22-05-2021,16-03-2022,16-03-2023,365,Private_Motor,Athena_Family,479,Closed,23-03-2022,09-04-2022,9657.300466,Stolen vehicle recovered with significant damage.
bf09e78365bef85f0e0bebf096be10b8,480,TPO,24-01-2021,07-07-2021,07-07-2022,365,Private_Motor,Athena_Lite,480,Pending,30-12-2021,,6983.098666,Rear-end collision on the highway.
019605980b918df7769cbfe69524f1e4,481,PIP,14-05-2022,11-02-2023,11-02-2024,365,Private_Motor,Athena_Lite,481,Live,,,8166.586318,Stolen vehicle recovered with significant damage.
fb2ab7acc7d3384b6d936c4d7961ffbb,482,PIP,04-09-2022,01-02-2023,01-02-2024,365,Private_Motor,Athena_Lite,482,Closed,23-08-2023,13-09-2023,4503.022781,Rear-end collision on the highway.
b77e9397b888c5dbd468f8895a25818d,483,TPFT,18-04-2022,12-04-2023,11-04-2024,365,Private_Motor,Athena_Family,483,Closed,03-11-2023,13-11-2023,2944.07416,Minor fender bender on a busy street.
2a3ba47e7fd35ff312be15c5fa08bb01,484,PIP,03-05-2022,23-03-2023,22-03-2024,365,Private_Motor,Athena_Lite,484,Live,,,3015.600502,Vandalism to the side mirrors and windows.
5285da7df76de34cf17e706c64a81d30,485,PIP,16-11-2021,30-08-2022,30-08-2023,365,Private_Motor,Athena_Lite,485,Live,,,2169.866951,Hail damage to the roof and windshield.
680732a83651185275686fbe7293b87f,486,PIP,01-10-2020,08-01-2021,08-01-2022,365,Private_Motor,Athena_Gold,486,Pending,14-07-2021,,9779.047107,Minor fender bender on a busy street.
01b0b4ec7bb1201a4de9b52d38d1f425,487,PIP,20-01-2022,14-06-2022,14-06-2023,365,Private_Motor,Athena_Family,487,Pending,25-07-2022,,2627.817153,Vandalism to the side mirrors and windows.
d456ae7aa2f30317f0b4e46e504a1f08,488,TPO,01-09-2022,03-12-2022,03-12-2023,365,Private_Motor,Athena_Lite,488,Closed,19-02-2023,24-02-2023,8444.660684,Vandalism to the side mirrors and windows.
0034704cd16335503b08f4bf413e4807,489,Comprehensive,12-03-2022,02-02-2023,02-02-2024,365,Private_Motor,Athena_Lite,489,Pending,24-09-2023,,2560.379075,Minor fender bender on a busy street.
5fb0854ff74a2a45f44a310aa51d6d45,490,Comprehensive,05-04-2020,26-03-2021,26-03-2022,365,Private_Motor,Athena_Lite,490,Pending,12-04-2021,,2589.3199,Vandalism to the side mirrors and windows.
365b5b36734ef74b5ca3196309fa630d,491,TPFT,07-03-2021,03-12-2021,03-12-2022,365,Private_Motor,Athena_Lite,491,Pending,06-09-2022,,4524.514812,Accidental damage while parked in a garage.
3f2fad04cd1064d8e2035586c68ef1ae,492,PIP,26-11-2021,19-11-2022,19-11-2023,365,Private_Motor,Athena_Lite,492,Pending,16-03-2023,,1600.054312,Accidental damage while parked in a garage.
71a3eaeb30b29f156d67b302a17639ed,493,PIP,04-07-2020,21-02-2021,21-02-2022,365,Private_Motor,Athena_Family,493,Live,,,1462.964056,Stolen vehicle recovered with significant damage.
b079496b9bf2280a9a5450deb51eb080,494,PIP,01-03-2023,08-05-2023,07-05-2024,365,Private_Motor,Athena_Family,494,Live,,,5132.72261,Damage caused by a fallen tree during a storm.
966ce8061bf5543bb011c82702dd3c1f,495,TPO,20-04-2021,07-09-2021,07-09-2022,365,Private_Motor,Athena_Lite,495,Pending,04-02-2022,,6509.826051,Rear-end collision on the highway.
13e1719bbf06b49637920fd7c26490b0,496,PIP,15-06-2021,10-09-2021,10-09-2022,365,Private_Motor,Athena_Lite,496,Live,,,989.8189599,Accidental damage while parked in a garage.
c1c4095ffa73bb8ed6f422a5ad441284,497,PIP,05-11-2020,04-09-2021,04-09-2022,365,Private_Motor,Athena_Lite,497,Pending,03-11-2021,,8073.275911,Total loss due to severe fire damage.
04407c33ef9fd6c6c532a6f69265bf6e,498,PIP,20-06-2022,17-04-2023,16-04-2024,365,Private_Motor,Athena_Family,498,Closed,01-06-2023,20-06-2023,4749.291803,Accidental damage while parked in a garage.
ba1e7b12f6b439e8e00c506ac8446caf,499,TPFT,22-03-2022,01-07-2022,01-07-2023,365,Private_Motor,Athena_Family,499,Closed,08-08-2022,21-08-2022,1750.609285,Rear-end collision on the highway.
62348b5bb1a450f87c5caa74697c6826,500,PIP,28-05-2020,10-04-2021,10-04-2022,365,Private_Motor,Athena_Lite,500,Pending,24-07-2021,,9370.26333,Vehicle collision at an intersection.
60a94f6f17867fad67ad1c4b7e01c7fd,501,TPFT,15-10-2021,14-12-2021,14-12-2022,365,Private_Motor,Athena_Lite,501,Live,,,4240.629475,Accidental damage while parked in a garage.
7e147b0653e8e4a059aaf8255e3d23d4,502,TPO,04-06-2022,06-07-2022,06-07-2023,365,Private_Motor,Athena_Lite,502,Closed,29-03-2023,12-04-2023,4593.031431,Stolen vehicle recovered with significant damage.
bd14996b501dc279cb7a135a1d5ecc29,503,TPFT,10-04-2021,10-07-2021,10-07-2022,365,Private_Motor,Athena_Lite,503,Pending,06-05-2022,,9526.08994,Stolen vehicle recovered with significant damage.
611de531f6aab97381588bedf42c7f32,504,PIP,06-04-2022,28-09-2022,28-09-2023,365,Private_Motor,Athena_Family,504,Live,,,3784.780298,Vandalism to the side mirrors and windows.
0ee4b1f63a0effa8500f880b018b6e16,505,Comprehensive,20-12-2022,22-04-2023,21-04-2024,365,Private_Motor,Athena_Family,505,Live,,,3527.168443,Rear-end collision on the highway.
831ce0c9628a2746c546224f2de723a1,506,TPO,26-02-2022,18-10-2022,18-10-2023,365,Private_Motor,Athena_Lite,506,Pending,22-04-2023,,3483.940947,Rear-end collision on the highway.
c162417fc15a6c4a9aea9894e375db74,507,PIP,17-04-2021,25-09-2021,25-09-2022,365,Private_Motor,Athena_Lite,507,Live,,,5418.416539,Accidental damage while parked in a garage.
7e94208bb56a0154dc616a550ddd43e3,508,PIP,26-11-2021,01-06-2022,01-06-2023,365,Private_Motor,Athena_Family,508,Closed,28-09-2022,25-10-2022,6584.807327,Vehicle collision at an intersection.
957dfab1188121eb39d6d0cc7f5dc903,509,TPO,03-07-2021,22-12-2021,22-12-2022,365,Private_Motor,Athena_Lite,509,Closed,04-01-2022,30-01-2022,4698.665053,Vehicle collision at an intersection.
ef473733a0f2794aa08feada7ac45596,510,Comprehensive,16-03-2022,11-10-2022,11-10-2023,365,Private_Motor,Athena_Lite,510,Closed,09-08-2023,04-09-2023,3911.219635,Rear-end collision on the highway.
4cbf7703cc8762896c90916f332b63b2,511,TPO,21-10-2020,21-07-2021,21-07-2022,365,Private_Motor,Athena_Family,511,Live,,,6071.160722,Vandalism to the side mirrors and windows.
5fd053d41882b1e25f5759322a1d5b5e,512,TPO,16-09-2022,26-01-2023,26-01-2024,365,Private_Motor,Athena_Lite,512,Pending,16-10-2023,,797.3619992,Total loss due to severe fire damage.
fde78dafd28c60b89ec1631eb17c5a9e,513,PIP,03-11-2021,27-08-2022,27-08-2023,365,Private_Motor,Athena_Lite,513,Live,,,3451.078711,Minor fender bender on a busy street.
12620cc20d7888d004702912bdd9ca97,514,TPO,18-03-2021,05-01-2022,05-01-2023,365,Private_Motor,Athena_Lite,514,Closed,20-09-2022,15-10-2022,1804.97405,Rear-end collision on the highway.
cbc1e26f62187c061c9af62503d2eebc,515,PIP,05-09-2021,12-10-2021,12-10-2022,365,Private_Motor,Athena_Family,515,Closed,28-06-2022,27-07-2022,5181.121958,Vandalism to the side mirrors and windows.
33b03e09543871a84a6152082ed0a4b5,516,TPO,03-12-2021,04-05-2022,04-05-2023,365,Private_Motor,Athena_Gold,516,Live,,,266.8556815,Damage caused by a fallen tree during a storm.
1c037cf75f3bb9aef204f9363f41be6a,517,TPFT,05-01-2021,11-11-2021,11-11-2022,365,Private_Motor,Athena_Lite,517,Live,,,1189.67372,Total loss due to severe fire damage.
57d49f240cb79fbd269c9be2d0792b76,518,PIP,09-03-2021,15-01-2022,15-01-2023,365,Private_Motor,Athena_Family,518,Closed,22-01-2022,19-02-2022,2792.485665,Vehicle collision at an intersection.
3218f62eae56030c03af00b22934a806,519,Comprehensive,23-06-2020,06-01-2021,06-01-2022,365,Private_Motor,Athena_Lite,519,Pending,26-01-2021,,7082.492251,Total loss due to severe fire damage.
67e25809cce28a32dad31d3ba35d3258,520,Comprehensive,07-04-2022,24-11-2022,24-11-2023,365,Private_Motor,Athena_Lite,520,Closed,24-11-2023,08-12-2023,9769.346944,Stolen vehicle recovered with significant damage.
f5c4b64e0e0296fcaf021873500296bd,521,TPO,23-11-2021,22-08-2022,22-08-2023,365,Private_Motor,Athena_Lite,521,Pending,28-09-2022,,9961.973596,Damage caused by a fallen tree during a storm.
51d9dd86b235aa1b18bbcae51e0850a8,522,PIP,20-09-2020,28-04-2021,28-04-2022,365,Private_Motor,Athena_Gold,522,Live,,,2739.13149,Vandalism to the side mirrors and windows.
33ec0ead1c4e1f1468672b33189b13bc,523,PIP,10-09-2020,16-04-2021,16-04-2022,365,Private_Motor,Athena_Gold,523,Closed,24-04-2021,12-05-2021,9601.71328,Hit and run incident in a parking lot.
473460a1ae16e74650c28224eeaf084f,524,TPFT,04-01-2021,20-11-2021,20-11-2022,365,Private_Motor,Athena_Lite,524,Live,,,3388.912558,Stolen vehicle recovered with significant damage.
2fc6a61edace2f336f5ae9cfa3645533,525,TPFT,02-02-2022,20-12-2022,20-12-2023,365,Private_Motor,Athena_Lite,525,Closed,23-02-2023,04-03-2023,2281.985556,Damage caused by a fallen tree during a storm.
2fdc3a2c58a9e63e49f62bbe81a76409,526,TPO,03-08-2022,01-07-2023,30-06-2024,365,Private_Motor,Athena_Family,526,Closed,22-05-2024,14-06-2024,2556.531825,Hail damage to the roof and windshield.
9e261e7c8748678ad7d52e9bbb4e8d78,527,PIP,09-06-2021,18-04-2022,18-04-2023,365,Private_Motor,Athena_Lite,527,Closed,01-01-2023,24-01-2023,8624.065321,Hail damage to the roof and windshield.
a90958d5bbac6d1a0c819b5c855726a4,528,TPFT,08-09-2021,28-06-2022,28-06-2023,365,Private_Motor,Athena_Family,528,Live,,,1779.003202,Vandalism to the side mirrors and windows.
5bb7f412141da154ea348c0b863d45ef,529,TPFT,23-10-2020,02-08-2021,02-08-2022,365,Private_Motor,Athena_Lite,529,Live,,,4397.532621,Minor fender bender on a busy street.
f4b7e9716e49438a091a53355dba6537,530,TPO,21-09-2021,14-01-2022,14-01-2023,365,Private_Motor,Athena_Lite,530,Closed,12-09-2022,04-10-2022,6126.814725,Vandalism to the side mirrors and windows.
ef6e3e66ba32ea378373fa11b78b5aa8,531,PIP,02-08-2022,26-04-2023,25-04-2024,365,Private_Motor,Athena_Lite,531,Live,,,6188.278503,Vehicle collision at an intersection.
df2b4a169573c6ec9290670881cc5540,532,PIP,20-06-2022,31-12-2022,31-12-2023,365,Private_Motor,Athena_Family,532,Closed,17-02-2023,13-03-2023,2214.109422,Damage caused by a fallen tree during a storm.
318775fa60eabde533569d348394fd57,533,Comprehensive,07-04-2021,16-08-2021,16-08-2022,365,Private_Motor,Athena_Lite,533,Closed,02-03-2022,09-03-2022,297.9414826,Accidental damage while parked in a garage.
fcfa1f55f37f6fc4f7bac38d837e3549,534,Comprehensive,16-12-2022,22-04-2023,21-04-2024,365,Private_Motor,Athena_Gold,534,Closed,22-08-2023,20-09-2023,8364.631361,Hail damage to the roof and windshield.
f26308f869291ec13d023fb5bdf0d6c4,535,PIP,26-05-2021,30-06-2021,30-06-2022,365,Private_Motor,Athena_Gold,535,Live,,,8112.308061,Hail damage to the roof and windshield.
36039425a33113fd4ab112f6ac0aca0b,536,TPFT,21-04-2020,27-01-2021,27-01-2022,365,Private_Motor,Athena_Gold,536,Closed,10-05-2021,25-05-2021,3586.308448,Rear-end collision on the highway.
e5f8a2ec92fe9d1ba027bcdae5024b8f,537,Comprehensive,07-02-2021,03-07-2021,03-07-2022,365,Private_Motor,Athena_Lite,537,Pending,12-04-2022,,6430.945714,Stolen vehicle recovered with significant damage.
5038fa71d5a95e8575d36264ef548a9b,538,TPFT,03-01-2022,03-10-2022,03-10-2023,365,Private_Motor,Athena_Lite,538,Live,,,5700.797302,Vandalism to the side mirrors and windows.
a3dd9ecbdc75362beaa8fef3f8423105,539,TPFT,21-11-2021,14-05-2022,14-05-2023,365,Private_Motor,Athena_Lite,539,Closed,31-07-2022,15-08-2022,200.2785205,Total loss due to severe fire damage.
1a8a4be154cb941d27d7bc24385d1fa3,540,PIP,30-05-2022,06-11-2022,06-11-2023,365,Private_Motor,Athena_Family,540,Live,,,6487.197449,Damage caused by a fallen tree during a storm.
fc0dd7bcf71ff278ff03df2e6ac3d6a3,541,PIP,18-08-2020,05-04-2021,05-04-2022,365,Private_Motor,Athena_Lite,541,Closed,23-09-2021,20-10-2021,2790.44353,Hit and run incident in a parking lot.
3e4baadb51c0bd21fdbe60cf381608f2,542,Comprehensive,10-05-2021,11-07-2021,11-07-2022,365,Private_Motor,Athena_Family,542,Closed,07-08-2021,15-08-2021,9546.177227,Hit and run incident in a parking lot.
7c059e1acf69fc7d103c9cdb66c0d6c0,543,PIP,11-12-2021,23-07-2022,23-07-2023,365,Private_Motor,Athena_Lite,543,Live,,,708.9110538,Hit and run incident in a parking lot.
d06750bbf276d6910e821b5d1bfa690f,544,PIP,28-11-2022,17-06-2023,16-06-2024,365,Private_Motor,Athena_Lite,544,Closed,23-09-2023,27-09-2023,9483.702234,Damage caused by a fallen tree during a storm.
e6caacf0af78d19225b4334410ef0cd4,545,PIP,04-04-2020,11-02-2021,11-02-2022,365,Private_Motor,Athena_Lite,545,Closed,10-09-2021,18-09-2021,3375.487258,Vandalism to the side mirrors and windows.
00941e4a3bafb9b9102a304f1977bfa7,546,PIP,20-08-2022,16-06-2023,15-06-2024,365,Private_Motor,Athena_Lite,546,Closed,27-09-2023,04-10-2023,2998.307506,Hail damage to the roof and windshield.
c5a4d63cae4972b648e7409125939cfb,547,TPFT,11-08-2020,13-03-2021,13-03-2022,365,Private_Motor,Athena_Family,547,Pending,26-09-2021,,9906.809088,Rear-end collision on the highway.
e1af46c808f9b2ceca5438da4c00c44a,548,Comprehensive,22-04-2023,30-04-2023,29-04-2024,365,Private_Motor,Athena_Lite,548,Closed,20-11-2023,13-12-2023,1693.467542,Vehicle collision at an intersection.
952750d63844cabf8c192be3b73bea11,549,PIP,27-09-2020,25-05-2021,25-05-2022,365,Private_Motor,Athena_Family,549,Pending,14-02-2022,,2324.527217,Vandalism to the side mirrors and windows.
5ccd40599e8fc5bade717ff5d41ac18c,550,TPFT,02-06-2022,09-03-2023,08-03-2024,365,Private_Motor,Athena_Lite,550,Live,,,7552.872617,Hail damage to the roof and windshield.
3fe240af47a16799e674700d5a97c027,551,Comprehensive,02-02-2023,07-06-2023,06-06-2024,365,Private_Motor,Athena_Gold,551,Closed,26-11-2023,15-12-2023,8440.51808,Rear-end collision on the highway.
43c60c9a580c4b47284db05d42d115cf,552,PIP,31-12-2022,24-02-2023,24-02-2024,365,Private_Motor,Athena_Family,552,Pending,13-06-2023,,4235.768408,Vehicle collision at an intersection.
33311bd1ad161cbafe5b1415a9a76d00,553,Comprehensive,10-11-2020,23-06-2021,23-06-2022,365,Private_Motor,Athena_Lite,553,Pending,11-10-2021,,4859.413552,Minor fender bender on a busy street.
dc545f2f6301abee5550a2710f3789f2,554,TPFT,28-02-2021,23-03-2021,23-03-2022,365,Private_Motor,Athena_Lite,554,Pending,29-10-2021,,6606.373054,Total loss due to severe fire damage.
c9f0c67e35dd621f2a6f78ad8afb64bc,555,TPO,30-10-2021,13-10-2022,13-10-2023,365,Private_Motor,Athena_Lite,555,Closed,26-04-2023,29-04-2023,7920.473651,Stolen vehicle recovered with significant damage.
e28a002c0d3283496eb2142fb825c6f8,556,Comprehensive,12-09-2021,14-06-2022,14-06-2023,365,Private_Motor,Athena_Family,556,Live,,,6165.81543,Minor fender bender on a busy street.
455e698faf320e369139082825a96d4a,557,TPFT,06-09-2022,25-06-2023,24-06-2024,365,Private_Motor,Athena_Lite,557,Pending,08-01-2024,,170.6452645,Hail damage to the roof and windshield.
222912e896a4071f44fd6616a6048c96,558,Comprehensive,22-06-2021,08-11-2021,08-11-2022,365,Private_Motor,Athena_Lite,558,Live,,,1140.850506,Hit and run incident in a parking lot.
02b6f8716a805a56dbaf2898717098ee,559,TPO,27-11-2022,13-03-2023,12-03-2024,365,Private_Motor,Athena_Lite,559,Pending,28-09-2023,,6806.998054,Vehicle collision at an intersection.
b2ac7bb47b86da9f766a345ccd6db00b,560,TPFT,13-04-2023,23-06-2023,22-06-2024,365,Private_Motor,Athena_Lite,560,Closed,19-11-2023,21-11-2023,9823.989003,Damage caused by a fallen tree during a storm.
20e0372847cef145119950cb95fcb3d1,561,TPFT,29-06-2021,17-06-2022,17-06-2023,365,Private_Motor,Athena_Lite,561,Pending,19-04-2023,,5355.562208,Total loss due to severe fire damage.
c8e4875653be1905662cb0e4f30e9592,562,TPO,03-08-2020,24-04-2021,24-04-2022,365,Private_Motor,Athena_Family,562,Closed,09-12-2021,06-01-2022,102.4771763,Stolen vehicle recovered with significant damage.
0cb6f19d8ebc05017df2fcc575e602e9,563,Comprehensive,09-02-2021,04-12-2021,04-12-2022,365,Private_Motor,Athena_Lite,563,Live,,,2811.804603,Damage caused by a fallen tree during a storm.
b1f9dec201b146234e4d16ba2c9f8bba,564,TPO,07-08-2020,28-04-2021,28-04-2022,365,Private_Motor,Athena_Lite,564,Closed,18-03-2022,06-04-2022,2884.302795,Damage caused by a fallen tree during a storm.
7e30b6663bd671b74e114765448e5753,565,PIP,02-05-2023,11-06-2023,10-06-2024,365,Private_Motor,Athena_Lite,565,Live,,,1338.614151,Rear-end collision on the highway.
e7f172819c47f3c5f45484a2ad04f84e,566,PIP,14-01-2021,15-10-2021,15-10-2022,365,Private_Motor,Athena_Family,566,Live,,,234.6650712,Minor fender bender on a busy street.
a61202b6555f65086302b8f3bfee285e,567,Comprehensive,01-05-2021,07-09-2021,07-09-2022,365,Private_Motor,Athena_Lite,567,Closed,04-10-2021,02-11-2021,2540.835469,Hail damage to the roof and windshield.
47e3b2ac50317e1c432987b1a5d33c07,568,TPFT,13-11-2020,06-07-2021,06-07-2022,365,Private_Motor,Athena_Lite,568,Closed,09-12-2021,30-12-2021,8974.457357,Minor fender bender on a busy street.
8304d404d6c2f046fbe72b31c01b59bf,569,Comprehensive,10-08-2021,26-06-2022,26-06-2023,365,Private_Motor,Athena_Family,569,Closed,12-11-2022,29-11-2022,3748.556824,Total loss due to severe fire damage.
360f804a1cdf20a33ab3ad1b75a0c9da,570,Comprehensive,18-09-2020,06-03-2021,06-03-2022,365,Private_Motor,Athena_Lite,570,Pending,26-03-2021,,6065.137786,Vehicle collision at an intersection.
9941c93ba33df828dbdf0f61dcc17464,571,Comprehensive,14-04-2022,06-05-2022,06-05-2023,365,Private_Motor,Athena_Lite,571,Live,,,6314.048934,Vandalism to the side mirrors and windows.
d4aacdbded7d320c2797ec00fd903268,572,Comprehensive,13-04-2021,01-09-2021,01-09-2022,365,Private_Motor,Athena_Gold,572,Live,,,5627.88782,Rear-end collision on the highway.
41baecf2307ede6f58bc87b41442c0e0,573,TPO,03-06-2022,08-05-2023,07-05-2024,365,Private_Motor,Athena_Lite,573,Live,,,9687.508804,Vehicle collision at an intersection.
5e889bfea3e0c295c2a2a72bd937aa37,574,PIP,27-04-2021,26-12-2021,26-12-2022,365,Private_Motor,Athena_Family,574,Closed,16-08-2022,13-09-2022,5477.585362,Vehicle collision at an intersection.
a4de620e307d8dfe64d6aeb0842695bc,575,TPFT,11-05-2022,22-07-2022,22-07-2023,365,Private_Motor,Athena_Lite,575,Closed,22-01-2023,26-01-2023,8081.105045,Hail damage to the roof and windshield.
f941c20a21ffb04dacd11adb4e1ca918,576,TPFT,18-06-2020,30-05-2021,30-05-2022,365,Private_Motor,Athena_Family,576,Live,,,9168.907886,Vehicle collision at an intersection.
a2181b58db8d7118714ab49450b3717a,577,TPO,11-01-2022,15-03-2022,15-03-2023,365,Private_Motor,Athena_Lite,577,Pending,06-10-2022,,7658.35603,Minor fender bender on a busy street.
7ff40309dc9660b594053ebab51fce20,578,TPFT,05-12-2020,06-07-2021,06-07-2022,365,Private_Motor,Athena_Lite,578,Pending,28-11-2021,,304.9420299,Hit and run incident in a parking lot.
b72450f0bb5c3a90ac6da267ff88402b,579,PIP,06-07-2021,12-02-2022,12-02-2023,365,Private_Motor,Athena_Lite,579,Pending,18-04-2022,,1409.637578,Total loss due to severe fire damage.
0436467cdcc7963ab92391d81df355ef,580,PIP,27-06-2022,09-09-2022,09-09-2023,365,Private_Motor,Athena_Lite,580,Live,,,447.4985468,Stolen vehicle recovered with significant damage.
0c92b0edb260ebe734aaef57366c37ff,581,PIP,26-05-2021,17-11-2021,17-11-2022,365,Private_Motor,Athena_Lite,581,Live,,,9605.250864,Vehicle collision at an intersection.
9051265fbaeec5d932da529b8478866b,582,PIP,26-06-2022,05-03-2023,04-03-2024,365,Private_Motor,Athena_Lite,582,Live,,,5737.133211,Vehicle collision at an intersection.
842ea4cc7874bfbfbf6f370d75b9f3af,583,TPO,30-01-2021,19-12-2021,19-12-2022,365,Private_Motor,Athena_Lite,583,Live,,,6023.476729,Hail damage to the roof and windshield.
f8ae0835c71fbb10d790cc67ced6bdf4,584,Comprehensive,05-07-2021,03-12-2021,03-12-2022,365,Private_Motor,Athena_Lite,584,Live,,,953.9628392,Vehicle collision at an intersection.
88a7e72231e98beb357b0011ff7586d9,585,PIP,06-06-2021,19-04-2022,19-04-2023,365,Private_Motor,Athena_Lite,585,Closed,23-03-2023,14-04-2023,8839.846788,Damage caused by a fallen tree during a storm.
19d3bf1b70b6cc44def6ff64d0e8ab9e,586,TPFT,10-10-2022,25-05-2023,24-05-2024,365,Private_Motor,Athena_Family,586,Pending,17-12-2023,,4852.108274,Total loss due to severe fire damage.
4201b964e8421caae410d0caa1eb5b5f,587,Comprehensive,01-12-2020,17-07-2021,17-07-2022,365,Private_Motor,Athena_Gold,587,Pending,25-07-2021,,4076.464979,Vehicle collision at an intersection.
b941c59247ff83206d4beef01a195ee4,588,Comprehensive,14-03-2022,01-01-2023,01-01-2024,365,Private_Motor,Athena_Family,588,Closed,15-02-2023,01-03-2023,2227.056222,Vandalism to the side mirrors and windows.
7cd168cf56a411465c67c261a692a591,589,PIP,20-12-2020,03-12-2021,03-12-2022,365,Private_Motor,Athena_Lite,589,Closed,26-01-2022,09-02-2022,3439.81113,Hit and run incident in a parking lot.
dd69901e5bf289416c853a04bc15508d,590,TPFT,14-03-2021,18-11-2021,18-11-2022,365,Private_Motor,Athena_Lite,590,Pending,01-12-2021,,8744.688695,Minor fender bender on a busy street.
300c218a80efc06702f703936fedfd7e,591,PIP,13-07-2022,01-07-2023,30-06-2024,365,Private_Motor,Athena_Lite,591,Pending,28-05-2024,,4139.623456,Accidental damage while parked in a garage.
a4fafb5390d8ce5476157902cf68b3c2,592,PIP,12-10-2021,14-08-2022,14-08-2023,365,Private_Motor,Athena_Lite,592,Closed,14-11-2022,10-12-2022,4770.916001,Hit and run incident in a parking lot.
e5857c6ae8f4de53eac8e82901123dd4,593,TPFT,09-03-2022,22-10-2022,22-10-2023,365,Private_Motor,Athena_Lite,593,Pending,22-11-2022,,1660.04124,Damage caused by a fallen tree during a storm.
de8701586cbb313ac48a4eaf9a28dcc8,594,PIP,22-07-2021,17-12-2021,17-12-2022,365,Private_Motor,Athena_Lite,594,Closed,20-09-2022,06-10-2022,9390.488494,Total loss due to severe fire damage.
0704c4c4ff1c1da68f3a3612ae6f0fcc,595,TPFT,23-10-2021,29-07-2022,29-07-2023,365,Private_Motor,Athena_Lite,595,Closed,04-05-2023,21-05-2023,134.76587,Accidental damage while parked in a garage.
35e5925b87c572d88c3146e3393eba5f,596,Comprehensive,26-11-2022,11-12-2022,11-12-2023,365,Private_Motor,Athena_Lite,596,Live,,,9443.296243,Damage caused by a fallen tree during a storm.
d5d6cd43b0e8dddf8ad4e0826e7d8bca,597,PIP,10-01-2022,09-05-2022,09-05-2023,365,Private_Motor,Athena_Family,597,Closed,13-11-2022,19-11-2022,2968.311285,Vandalism to the side mirrors and windows.
cb4e1edd38949a596dfcb271e4cdb856,598,TPFT,28-11-2021,23-08-2022,23-08-2023,365,Private_Motor,Athena_Lite,598,Pending,10-11-2022,,2117.146253,Damage caused by a fallen tree during a storm.
3f9dc5eb8f822cc3525bde9a993f774d,599,TPFT,04-12-2020,17-10-2021,17-10-2022,365,Private_Motor,Athena_Lite,599,Live,,,1405.843906,Hail damage to the roof and windshield.
e58d65bffc58b49602f26dc8d1b2322d,600,Comprehensive,05-05-2021,04-06-2021,04-06-2022,365,Private_Motor,Athena_Family,600,Closed,14-01-2022,15-01-2022,8968.684776,Rear-end collision on the highway.
cdbb4a1987daf8252c53aecda9cfb32a,601,TPO,03-04-2022,15-03-2023,14-03-2024,365,Private_Motor,Athena_Lite,601,Closed,19-09-2023,25-09-2023,9703.053267,Vehicle collision at an intersection.
b7ceb3fef89e590a34b3a4ac257f4556,602,TPFT,04-01-2021,27-09-2021,27-09-2022,365,Private_Motor,Athena_Lite,602,Pending,05-04-2022,,5051.271571,Rear-end collision on the highway.
f33689d9f9f1e485bc6f9fea06c1781e,603,TPO,13-08-2021,07-08-2022,07-08-2023,365,Private_Motor,Athena_Family,603,Closed,14-11-2022,08-12-2022,5746.930609,Total loss due to severe fire damage.
e183a7e8c817803157f033e979831d3b,604,TPFT,09-12-2021,16-04-2022,16-04-2023,365,Private_Motor,Athena_Lite,604,Pending,17-04-2022,,6869.401723,Rear-end collision on the highway.
